Unnamed: 0,commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr,churn,buggy,fix,bugdens,strata,project
1952,dfb9a9f0a340d3a1c4881f7a61d44bada1002979,1321472903,0.0,0.0,40,0,4,4,2,0.8609640474436809,false,,,,,2,1044281.0,3,,0,,,0,,,0,,,0.0526315789473684,0.842105263157895,0.842105263157895,40,FALSE,FALSE,0.0,0,openstack/swift
1953,dfc93afd3cc3d536e3da277e4f55dcdbbf56eee0,1395759406,0.0,0.0,0,7,1,1,1,0.0,false,,,,,3,1281037.0,3,,20,,,19,,,16,,,0.0164569215876089,0.392061955469506,0.392061955469506,7,FALSE,FALSE,0.0,0,openstack/neutron
1954,e02846cff4748f7df4d73fb0833fa3dbad1ccf9b,1400212960,0.0,0.0,17,0,2,2,1,0.322756958897398,false,,,,,11,4954514.5,19,,19,,,19,,,8,,,0.0072992700729927,0.18572587185725897,0.18978102189781,17,FALSE,FALSE,0.0,0,openstack/neutron
1955,e051b82d499082c997b8cfd232069948839063a0,1393414454,0.0,0.0,0,0,1,1,1,0.0,false,,,,,26,190358.0,33,,0,,,0,,,0,,,0.00013419216317767,0.23510466988727896,0.23510466988727896,0,FALSE,FALSE,0.0,0,openstack/nova
1956,e068296d6d39059ea1505e8ca5e9b86432c5228e,1317243090,0.0,0.0,153,142,3,1,1,0.8653414149283349,false,,,,,8,1788431.33333333,14,,63,,,62,,,34,,,0.673076923076923,0.8846153846153849,1.0,295,FALSE,FALSE,0.0,0,openstack/glance
1957,e09424651e126489b3bdced1e3a7a7290d5642c2,1377143158,0.0,0.0,0,0,3,1,1,0.0,false,,,,,2,42125.0,2,,243,,,214,,,19,,,0.0217155266015201,0.21064060803474502,0.22801302931596104,0,FALSE,FALSE,0.0,0,openstack/glance
1958,e0e4b55930675f076086c21cc1550fc17da12167,1389954816,0.0,0.0,0,399,4,1,1,0.7454827867446869,false,,,,,7,9969135.0,7,,263,,,196,,,121,,,0.0171952078928823,0.358562367864693,0.358562367864693,399,FALSE,FALSE,0.0,0,openstack/nova
1959,e0e56ddd067744098a5746028a3b25b1a9714435,1347011192,0.0,0.0,0,2,1,1,1,0.0,false,,,,,4,190451.0,11,,2,,,2,,,2,,,0.0101010101010101,0.750841750841751,0.754208754208754,2,FALSE,FALSE,0.0,0,openstack/neutron
1960,e0ef89f091a77a25fa9bcfd466159e101cb42c56,1322150168,0.0,0.0,20,1,2,2,1,0.45371633918694504,false,,,,,14,986007.5,21,,81,,,81,,,55,,,0.209737827715356,0.779026217228464,0.779026217228464,21,FALSE,FALSE,0.0,0,openstack/nova
1961,e0fa47cecc4a1c340db716032fd58c4564a186e3,1395733443,0.0,0.0,0,1,1,1,1,0.0,false,,,,,7,36519.0,11,,1861,,,1545,,,961,,,0.12526041666666698,0.346484375,0.3934895833333329,1,FALSE,FALSE,0.0,0,openstack/nova
1962,e105c53e67febefc0ae7e78baf53020d2b29c298,1321306214,0.0,0.0,11,5,3,2,1,0.8957541375001009,false,,,,,18,19929.0,47,,42,,,42,,,34,,,0.15765765765765802,0.626126126126126,0.698198198198198,16,FALSE,FALSE,0.0,0,openstack/nova
1963,e120c7301942e3c4f352ae250a1b4f6bf89aabde,1377778529,0.0,0.0,0,99,1,1,1,0.0,false,,,,,31,209442.0,58,,3,,,3,,,3,,,0.00433369447453955,0.8656554712892741,0.8656554712892741,99,FALSE,FALSE,0.0,0,openstack/cinder
1964,e145ef798d2c80ea48be2826f4c648e72958f5d1,1395267568,0.0,1.0,2,1,1,1,1,0.0,false,,,,,1,3495524.0,1,,1201,,,950,,,1056,,,0.687703318152245,0.7911515940143141,0.7911515940143141,3,FALSE,TRUE,0.0,0,openstack/cinder
1965,e15258def26bd3b4781486a7a85ca599cbdb07f6,1316792851,0.0,0.0,5,5,2,2,1,0.7219280948873621,false,,,,,0,0.0,0,,0,,,0,,,0,,,0.0526315789473684,0.157894736842105,0.157894736842105,10,FALSE,FALSE,0.0,0,openstack/nova
1966,e17f6fd56d079c55921f2030275d8f5719748763,1399608326,0.0,0.0,8,7,2,2,1,0.996791631981637,false,,,,,38,622843.0,92,,40,,,38,,,34,,,0.00439753737906772,0.245131297901746,0.247267244628722,15,FALSE,FALSE,0.0,0,openstack/nova
1967,e1a743a7eab1aaa8686873fc94249cefebd90e7c,1319047943,0.0,0.0,441,422,18,7,1,0.658888623008398,false,,,,,18,234700.888888889,34,,3,,,2,,,2,,,0.0297029702970297,0.524752475247525,0.534653465346535,863,FALSE,FALSE,0.0,0,openstack/nova
1968,e212c68684f516d670b3e7376b6abd028539aa3e,1371259386,0.0,0.0,0,10,2,2,1,0.7219280948873621,false,,,,,138,41353.0,557,,1235,,,1151,,,1154,,,0.237020316027088,0.38620972706751505,0.549969218140776,10,FALSE,FALSE,0.0,0,openstack/nova
1969,e222585c98b2176a2e8a8b0ba2cac901491764d1,1400078161,0.0,0.0,1,0,1,1,1,0.0,false,,,,,6,3124490.0,7,,2,,,2,,,0,,,0.000812347684809098,0.12591389114541,0.12591389114541,1,FALSE,FALSE,0.0,0,openstack/neutron
1970,e2403739d5e866e011ecc45a4d5b20d5e0192997,1320073896,0.0,0.0,15,9,4,3,1,0.40834454415751004,false,,,,,20,808865.5,32,,14,,,14,,,12,,,0.0955882352941176,0.3970588235294121,0.47058823529411803,24,FALSE,FALSE,0.0,0,openstack/nova
1971,e24f333cd5d3667a15c36ac502304bfb5a0e21df,1406581960,0.0,0.0,36,0,3,3,1,0.506681847020801,false,,,,,253,2039355.66666667,1357,,3,,,3,,,3,,,0.000499251123315027,0.195456814777833,0.195456814777833,36,FALSE,FALSE,0.0,0,openstack/nova
1972,e25316ecb9c879cd1fe2de0c8a4c4d5a424324ab,1398470545,0.0,0.0,15,230,4,3,1,0.31501021533698303,false,,,,,157,107295.0,603,,1048,,,787,,,980,,,0.124539799416021,0.39710549701663106,0.46934111971562803,245,FALSE,FALSE,0.0,0,openstack/nova
1973,e2555e1665a8d12d2699928a692d1ef62ae41ed6,1318352260,0.0,0.0,14,39,2,2,1,0.83294582353614,false,,,,,6,83598.0,6,,53,,,53,,,48,,,0.875,0.732142857142857,1.0,53,FALSE,FALSE,0.0,0,openstack/glance
1974,e26bca75e5676460ee0b68ea14d49b21972a2534,1333559800,0.0,0.0,0,10,1,1,1,0.0,false,,,,,24,2249799.0,45,,401,,,401,,,382,,,0.29992169146437,0.426781519185591,0.56538762725137,10,FALSE,FALSE,0.0,0,openstack/nova
1975,e2875bfadfe78dc2c54be549a0472eefc95b96e4,1323962879,0.0,0.0,0,2,1,1,1,0.0,false,,,,,8,642621.0,15,,11,,,11,,,11,,,0.0320855614973262,0.254010695187166,0.28342245989304804,2,FALSE,FALSE,0.0,0,openstack/nova
1976,e28e14f6b9bc9c7fc29484d3cf84f3b620b4209b,1318360880,0.0,0.0,8,5,1,1,1,0.0,false,,,,,0,0.0,0,,0,,,0,,,0,,,0.2,1.0,1.0,13,FALSE,FALSE,0.0,0,openstack/swift
1977,e29a80022c305fa5050e83fe7a420d5a57f7a9b4,1399583035,0.0,0.0,18,9,4,3,1,0.9764903352594521,false,,,,,127,1095374.0,404,,1859,,,890,,,1742,,,0.219079939668175,0.14844142785319298,0.365133232780292,27,FALSE,FALSE,0.0,0,openstack/nova
1978,e2a7fe8f56313a801ba58922b2451a6b03b6ca4b,1396121173,0.0,0.0,4,3,2,2,1,0.9852281360342521,false,,,,,72,283848.0,209,,38,,,22,,,4,,,0.00415973377703827,0.306156405990017,0.309484193011647,7,FALSE,FALSE,0.0,0,openstack/glance
1979,e2c78fd1eb71d1dc739d166b29f423cecc1d0e28,1375367524,0.0,0.0,0,5,1,1,1,0.0,false,,,,,95,18903.0,230,,449,,,373,,,393,,,0.0719240598758671,0.166301569916028,0.22672508214676898,5,FALSE,FALSE,0.0,0,openstack/nova
1980,e2fd4f204897b10aae1c2d182eacfc5315b9881f,1389345756,0.0,0.0,0,18,2,2,1,0.9910760598382221,false,,,,,49,5959251.0,85,,63,,,63,,,57,,,0.043972706595906,0.567854435178165,0.581501137225171,18,FALSE,FALSE,0.0,0,openstack/cinder
1981,e31a74f56076d4f5d2ff9638dcace50915bdbf14,1407829910,0.0,0.0,46,1,2,2,1,0.9996734260048922,false,,,,,45,141.0,102,,145,,,144,,,142,,,0.017841547099189,0.19575795383655603,0.19713038053649398,47,FALSE,FALSE,0.0,0,openstack/nova
1982,e330e3e82c2f7ab3bb9ce5ff022f0b00a168041b,1352423187,0.0,0.0,0,61,1,1,1,0.0,false,,,,,58,110597.0,138,,227,,,224,,,204,,,0.0701574264202601,0.5095824777549621,0.540383299110198,61,FALSE,FALSE,0.0,0,openstack/nova
1983,e355d476187951181ed644ebc2d0f7e858cb3cf4,1380619204,0.0,0.0,0,2,1,1,1,0.0,false,,,,,6,9454061.0,6,,134,,,119,,,87,,,0.0142810775722168,0.436546575787082,0.436546575787082,2,FALSE,FALSE,0.0,0,openstack/nova
1984,e36a8286fd40dd03208cea1e81e7f836dda52973,1398855300,0.0,0.0,13,9,5,3,1,0.912206632932988,false,,,,,35,137699.0,65,,1979,,,1640,,,1058,,,0.133813495072024,0.332322466515037,0.39171089208996707,22,FALSE,FALSE,0.0,0,openstack/nova
1985,e39fbbcedb1653c68771af1ea28face10a7be79f,1341311660,0.0,0.0,0,0,1,1,1,0.0,false,,,,,2,432490.0,2,,54,,,54,,,48,,,0.376923076923077,0.523076923076923,0.6461538461538461,0,FALSE,FALSE,0.0,0,openstack/neutron
1986,e3bcd36243f49ee37d668dd3adff32f21cb0dc31,1349979544,0.0,0.0,0,7,1,1,1,0.0,false,,,,,15,163660.0,17,,191,,,191,,,171,,,0.0641551659828422,0.7113017530772099,0.732935471838866,7,FALSE,FALSE,0.0,0,openstack/nova
1987,e3dca3c96230ed9be33b311f1eb10e03e41363d7,1321313364,0.0,0.0,3,0,1,1,1,0.0,false,,,,,1,4518412.0,1,,44,,,44,,,28,,,0.128318584070796,0.079646017699115,0.19469026548672602,3,FALSE,FALSE,0.0,0,openstack/nova
1988,e41f586d0701e4b2d3e7ad8de4a05e8be216e096,1331659900,0.0,0.0,0,2,1,1,1,0.0,false,,,,,28,76274.0,65,,118,,,118,,,87,,,0.0771929824561404,0.428070175438596,0.47631578947368397,2,FALSE,FALSE,0.0,0,openstack/nova
1989,e42fe8565cc44eee77df8cba5634ec1760ccc27e,1320176784,0.0,0.0,4,1,1,1,1,0.0,false,,,,,5,197125.0,11,,10,,,10,,,1,,,0.125,0.5,0.5625,5,FALSE,FALSE,0.0,0,openstack/nova
1990,e44e2145dfff65110eac0b47af9225cf6653bc16,1399401136,0.0,0.0,2,30,5,4,1,0.8707342083725791,false,,,,,196,4331.0,1097,,1236,,,1016,,,1217,,,0.153400503778338,0.437531486146096,0.505415617128464,32,FALSE,FALSE,0.0,0,openstack/nova
1991,e45029ced19a3d80e006f917f0111c69f976cda1,1320345891,0.0,0.0,2,0,2,1,1,1.0,false,,,,,15,3835.0,28,,1,,,1,,,1,,,0.0127388535031847,0.585987261146497,0.592356687898089,2,FALSE,FALSE,0.0,0,openstack/nova
1992,e45d2b6d6a6eb350c5cd2a1d414aedc665cd72dc,1351132857,0.0,0.0,0,2,1,1,1,0.0,false,,,,,49,87009.0,112,,4,,,4,,,1,,,0.0176991150442478,0.0176991150442478,0.0265486725663717,2,FALSE,FALSE,0.0,0,openstack/nova
1993,e46c0a620619758e22f7f73e7668ffe5c95d722b,1319594530,0.0,0.0,1,4,3,3,2,0.612601619289344,false,,,,,9,602182.333333333,16,,114,,,113,,,44,,,0.6923076923076921,0.861538461538462,0.9846153846153849,5,FALSE,FALSE,0.0,0,openstack/glance
1994,e4890342f0dbaf5728d6d8759432ed90f2464f61,1380542615,0.0,0.0,0,0,1,1,1,0.0,false,,,,,13,337407.0,19,,180,,,178,,,178,,,0.0291009591936271,0.30742968622988104,0.323687205332466,0,FALSE,FALSE,0.0,0,openstack/nova
1995,e4b3874ff15b491ad02627afc00c0fc92f2eccc3,1356898894,0.0,0.0,0,5,4,2,1,0.9609640474436809,false,,,,,8,3007602.0,10,,5,,,5,,,5,,,0.0108499095840868,0.367088607594937,0.370705244122966,5,FALSE,FALSE,0.0,0,openstack/neutron
1996,e4b44c285685b7bfd2b4bef89d6a661958f44a20,1363188372,0.0,0.0,1,1,173,49,5,0.0,false,,,,,133,157688.971098266,701,,737,,,737,,,681,,,0.5829059829059828,0.6205128205128211,0.6205128205128211,2,FALSE,FALSE,0.0,0,openstack/neutron
1997,e4c74596bfaf1cee1a6f8cbb0d97aa067d9a4317,1319762723,0.0,0.0,3,0,1,1,1,0.0,false,,,,,0,0.0,0,,61,,,61,,,28,,,0.223076923076923,0.7846153846153849,0.7846153846153849,3,FALSE,FALSE,0.0,0,openstack/nova
1998,e4ee84f008405c85ed2700f275e4538ada099b69,1354520751,0.0,0.0,0,13,1,1,1,0.0,false,,,,,19,1579411.0,30,,118,,,117,,,50,,,0.10099009900990101,0.7148514851485149,0.724752475247525,13,FALSE,FALSE,0.0,0,openstack/neutron
1999,e4fccd1b9c8c60d1fbdea9f6e3fd3af0f8fc020b,1345101207,0.0,0.0,0,9,4,3,1,0.9874687506009642,false,,,,,18,88210.0,43,,4,,,4,,,3,,,0.0176991150442478,0.7035398230088499,0.7035398230088499,9,FALSE,FALSE,0.0,0,openstack/neutron
2000,e50e9b44ab2b8b1184f93d24734af4b5862777bf,1318529697,0.0,0.0,76,1,12,7,1,0.891302356675422,false,,,,,20,90847.0,24,,13,,,13,,,8,,,0.111111111111111,0.111111111111111,0.111111111111111,77,FALSE,FALSE,0.0,0,openstack/nova
2001,e5319dfbd2b2ef51e79c55ff29e4d23881d1120e,1320944406,0.0,0.0,0,35,1,1,1,0.0,false,,,,,0,0.0,0,,12,,,12,,,0,,,1.0,1.0,1.0,35,FALSE,FALSE,0.0,0,openstack/nova
2002,e56cb998c578ff1b6b0ba47d3f693c871db6c7fa,1321341096,0.0,0.0,17,8,5,1,1,0.7783840586728721,false,,,,,7,4616554.6,10,,45,,,45,,,15,,,0.17204301075268802,0.827956989247312,0.8602150537634409,25,FALSE,FALSE,0.0,0,openstack/glance
2003,e575fde4cbe9b23cfc103e2de2f4052dd5874b02,1398339285,0.0,1.0,5,5,1,1,1,0.0,false,,,,,1,1174993.0,1,,52,,,51,,,34,,,0.0297872340425532,0.5906382978723399,0.591489361702128,10,FALSE,TRUE,0.0,0,openstack/neutron
2004,e57f7cd24f862020838943d901264d204bafdd2a,1390678751,0.0,0.0,0,7,1,1,1,0.0,false,,,,,138,228749.0,564,,310,,,310,,,294,,,0.0412356723511322,0.250069890970087,0.280682135868046,7,FALSE,FALSE,0.0,0,openstack/nova
2005,e5925473cd2d29024cbabd76250cc369a7090087,1322491078,0.0,0.0,1374,0,2,2,1,0.962478944545043,false,,,,,1,863301.0,1,,86,,,83,,,19,,,0.198019801980198,0.47524752475247495,0.544554455445545,1374,FALSE,FALSE,0.0,0,openstack/glance
2006,e5afa13f0c2d59b3e4abbad77bf9997d849f3290,1395937115,0.0,0.0,45,0,1,1,1,0.0,false,,,,,21,525877.0,36,,19,,,19,,,1,,,0.0012886597938144301,0.351159793814433,0.35180412371134007,45,FALSE,FALSE,0.0,0,openstack/cinder
2007,e5b3e437ad7c62c1e265fe1bda5766318d4d8e35,1321488841,0.0,0.0,1,1,1,1,1,0.0,false,,,,,1,6055366.0,1,,15,,,15,,,14,,,0.7894736842105259,0.578947368421053,0.842105263157895,2,FALSE,FALSE,0.0,0,openstack/swift
2008,e5c96505c0b4eac51c0925dcb691f0a1699216ce,1382454374,0.0,0.0,0,0,1,1,1,0.0,false,,,,,33,6444572.0,76,,122,,,110,,,76,,,0.0120106067696147,0.4695055373576671,0.47480892216502896,0,FALSE,FALSE,0.0,0,openstack/nova
2009,e5cd9d90062d778b7725de0c76d44d6077e8e237,1394504699,0.0,1.0,54,2,3,2,1,0.833540401592658,false,,,,,84,917847.0,248,,14,,,14,,,9,,,0.0013231013495633801,0.30206403810531895,0.302328658375232,56,FALSE,TRUE,0.0,0,openstack/nova
2010,e5d23a7393814454d50cddb906fcb9886b64ab20,1398358883,0.0,0.0,26,6,3,3,1,0.8194483718728041,false,,,,,154,55290.0,621,,2243,,,1719,,,2143,,,0.27263479145473,0.275432349949135,0.462868769074262,32,FALSE,FALSE,0.0,0,openstack/nova
2011,e5d76e9f055805e1b44e4ee2f1898a5b9a0a354c,1398322236,0.0,0.0,14,2,2,2,2,0.954434002924965,false,,,,,37,203424.0,146,,1,,,1,,,1,,,0.00202634245187437,0.0455927051671733,0.0466058763931104,16,FALSE,FALSE,0.0,0,openstack/swift
2012,e6073532e5020203a8ec2247ca7ddd481c6ec517,1320527417,0.0,0.0,54,41,15,12,3,0.8609925232894,false,,,,,21,36396.0,31,,23,,,23,,,23,,,0.137931034482759,0.34482758620689696,0.4425287356321839,95,FALSE,FALSE,0.0,0,openstack/nova
2013,e63893ecb6ea031df081f9f429a157969abfa47f,1394760057,0.0,0.0,1,1,1,1,1,0.0,false,,,,,48,1504834.0,98,,730,,,624,,,214,,,0.0282931964732202,0.436110014475589,0.447558889327543,2,FALSE,FALSE,0.0,0,openstack/nova
2014,e63c5440250d5dabc4498303c5be8cba4b0cc8e2,1361338171,0.0,0.0,0,0,1,1,1,0.0,false,,,,,43,345442.0,76,,48,,,48,,,47,,,0.0122137404580153,0.20890585241730303,0.21730279898218804,0,FALSE,FALSE,0.0,0,openstack/nova
2015,e64f30f4231a0b67e06e4d4e91b523414890ead6,1398412985,0.0,0.0,7,8,4,3,1,0.8447411335095909,false,,,,,43,83972.0,63,,1958,,,1625,,,1038,,,0.13198678861788601,0.329776422764228,0.389227642276423,15,FALSE,FALSE,0.0,0,openstack/nova
2016,e672a5c28844bfbd9be9658cddf5b45251c6bc1d,1396362071,0.0,0.0,3,4,1,1,1,0.0,false,,,,,36,2775219.0,85,,121,,,121,,,118,,,0.0154065251165199,0.387622993267737,0.388529259451062,7,FALSE,FALSE,0.0,0,openstack/nova
2017,e686131fc4b8724328f0922067569120c90eb261,1395699421,0.0,1.0,40,10,2,2,1,1.0,false,,,,,209,43637.0,1166,,117,,,117,,,117,,,0.0153705874690634,0.14263384134427498,0.14484824801354698,50,FALSE,TRUE,0.0,0,openstack/nova
2018,e687098cf14e7e83e2c7c4252c895324e6735e24,1393840155,0.0,0.0,0,5,1,1,1,0.0,false,,,,,3,4125162.0,3,,2,,,2,,,1,,,0.00169635284139101,0.23664122137404603,0.23664122137404603,5,FALSE,FALSE,0.0,0,openstack/glance
2019,e6acb093b2dd68ffece379d95348fcedc819ad93,1398359588,0.0,0.0,4,2,1,1,1,0.0,false,,,,,29,70284.0,47,,2244,,,1720,,,2144,,,0.272727272727273,0.37838525111252397,0.540114431023522,6,FALSE,FALSE,0.0,0,openstack/nova
2020,e6b49c871660391da944e31aba66db3f80bc144a,1361933484,0.0,0.0,0,6,1,1,1,0.0,false,,,,,10,447678.0,15,,6,,,6,,,6,,,0.0017473789316026,0.418871692461308,0.41962056914628104,6,FALSE,FALSE,0.0,0,openstack/nova
2021,e6c910992d83611d579844d447a0cd47a6948b00,1396361144,0.0,0.0,36,21,2,2,2,0.8791357668533342,false,,,,,9,2240282.0,26,,199,,,134,,,197,,,0.20711297071129697,0.621338912133891,0.696652719665272,57,FALSE,FALSE,0.0,0,openstack/swift
2022,e6cfc7b8901a1289e00456ee6f388f6da167a498,1398770931,0.0,0.0,3,1,1,1,1,0.0,false,,,,,7,30.0,6,,1320,,,809,,,1109,,,0.14050632911392402,0.31,0.410886075949367,4,FALSE,FALSE,0.0,0,openstack/nova
2023,e6e98dad2b882c28e6532ea49157b9d9a27a922e,1390956322,0.0,0.0,0,43,2,1,1,0.999609836367807,false,,,,,9,8225.0,16,,489,,,475,,,483,,,0.0672969966629588,0.199666295884316,0.245272525027809,43,FALSE,FALSE,0.0,0,openstack/nova
2024,e6ea310751b58be0ad1d06d8acffc2b8fff8e5a3,1328052449,0.0,0.0,0,0,1,1,1,0.0,false,,,,,1,3576802.0,1,,0,,,0,,,0,,,0.024390243902439,0.75609756097561,0.75609756097561,0,FALSE,FALSE,0.0,0,openstack/swift
2025,e6f6a61d8da252c8c13da09ddf092c5c23ac61c7,1362237580,0.0,0.0,0,5,1,1,1,0.0,false,,,,,3,1548074.0,6,,493,,,439,,,353,,,0.0875154511742892,0.33077873918417794,0.384672435105068,5,FALSE,FALSE,0.0,0,openstack/nova
2026,e6fdd41cda7f98131f700c9c832d2ceb3716842f,1347111747,0.0,0.0,0,2,1,1,1,0.0,false,,,,,1,1639466.0,1,,7,,,7,,,7,,,0.0258899676375405,0.7605177993527509,0.763754045307443,2,FALSE,FALSE,0.0,0,openstack/neutron
2027,e71926c013ce254bbd7208a288677d0c2b336343,1398673655,0.0,1.0,2,2,1,1,1,0.0,false,,,,,35,374320.0,70,,0,,,0,,,0,,,0.00012677484787018301,0.154665314401623,0.154665314401623,4,FALSE,TRUE,0.0,0,openstack/nova
2028,e7651e2ada2b15bb57596e1190e1f936e6360459,1398173204,0.0,0.0,3,4,1,1,1,0.0,false,,,,,5,322146.0,7,,28,,,28,,,22,,,0.0197424892703863,0.217167381974249,0.22317596566523604,7,FALSE,FALSE,0.0,0,openstack/neutron
2029,e77db9467bb219d601226fd13e976fefafd774f0,1320493476,0.0,0.0,10,12,2,2,1,0.43949698692151296,false,,,,,2,5445.0,2,,28,,,28,,,6,,,0.875,0.5,0.875,22,FALSE,FALSE,0.0,0,openstack/neutron
2030,e79b633e9e6493c8e39b044bb90c74683d48c83b,1320181253,0.0,0.0,33,108,1,1,1,0.0,false,,,,,5,854.0,5,,20,,,20,,,18,,,0.12925170068027197,0.605442176870748,0.6462585034013609,141,FALSE,FALSE,0.0,0,openstack/nova
2031,e7aa4022374fb35d2131a7c633212c5d6302db3d,1319655455,0.0,0.0,450,515,13,4,1,0.827255881443099,false,,,,,13,260327.0,28,,40,,,40,,,28,,,0.235772357723577,0.650406504065041,0.7317073170731708,965,FALSE,FALSE,0.0,0,openstack/nova
2032,e7ac69a6ed89567515742844d8f667becd5d69e7,1319648421,0.0,0.0,9,0,3,3,1,0.622365972874449,false,,,,,10,1981982.66666667,11,,11,,,11,,,9,,,0.0826446280991736,0.56198347107438,0.586776859504132,9,FALSE,FALSE,0.0,0,openstack/nova
2033,e7c1bdf146c0492a7f122399b099f0fee8b6d125,1393902645,0.0,1.0,29,7,2,2,1,0.91829583405449,false,,,,,21,534154.0,31,,62,,,62,,,56,,,0.04826418289585099,0.521591871295512,0.5241320914479249,36,FALSE,TRUE,0.0,0,openstack/glance
2034,e7ca2541b13d9e755f443b866708865ac22a8bd1,1397338056,0.0,2.0,6,7,2,2,1,0.6193821946787641,false,,,,,16,215633.0,21,,72,,,72,,,63,,,0.0563876651982379,0.38942731277533005,0.406167400881057,13,FALSE,TRUE,0.0,0,openstack/neutron
2035,e7cbb7a28c50a1e4deb3111ab80e7475d0eca4e1,1394770290,0.0,0.0,10,18,1,1,1,0.0,false,,,,,144,107894.0,587,,540,,,512,,,534,,,0.0703854755953164,0.291277463491646,0.32600973556110996,28,FALSE,FALSE,0.0,0,openstack/nova
2036,e7ce526ac1bb2b2ea0803ec32b147fe7feeac35c,1407328371,0.0,0.0,475,31,11,10,1,0.677940014241575,false,,,,,40,1268900.18181818,75,,83,,,75,,,76,,,0.0618971061093248,0.0659163987138264,0.11816720257234699,506,FALSE,FALSE,0.0,0,openstack/neutron
2037,e7d5f8b15ae29ed0988b4bc3a352a9cbe60d4a92,1397827365,0.0,0.0,23,23,12,10,1,0.9781980316815859,false,,,,,36,781604.0,81,,43,,,43,,,43,,,0.0382276281494353,0.7619461337966991,0.7645525629887049,46,FALSE,FALSE,0.0,0,openstack/neutron
2038,e7d7414548a29c6b362f5e890cd8f8cb31885b84,1396424071,0.0,0.0,44,0,2,2,1,0.92568598698213,false,,,,,8,179113.0,15,,2,,,2,,,2,,,0.0027881040892193303,0.342936802973978,0.342936802973978,44,FALSE,FALSE,0.0,0,openstack/neutron
2039,e7ec4a1d02d30999c437e41735ac491dc1376965,1316457731,0.0,0.0,14,33,4,3,1,0.878289975733397,false,,,,,6,511293.75,16,,38,,,38,,,36,,,0.880952380952381,1.0,1.0,47,FALSE,FALSE,0.0,0,openstack/glance
2040,e8002b1caca09294e0a67ee1a1d5e9bc3e0479c3,1394036694,0.0,0.0,628,425,11,4,1,0.49925811956884203,false,,,,,88,2442008.72727273,243,,70,,,45,,,9,,,0.0066666666666666706,0.156666666666667,0.162,1053,FALSE,FALSE,0.0,0,openstack/cinder
2041,e82d40da46caa4505791993953a650fe509884aa,1393607403,0.0,0.0,27,3,2,2,2,0.970950594454669,false,,,,,33,1348851.0,106,,357,,,233,,,351,,,0.384699453551913,0.221857923497268,0.5486338797814211,30,FALSE,FALSE,0.0,0,openstack/swift
2042,e850be8bfafa2f434e137def62728ced471c1818,1398599434,0.0,0.0,2,1,2,2,1,0.91829583405449,false,,,,,20,3911009.5,34,,1962,,,1626,,,1042,,,0.132343611216851,0.330541809415049,0.38992513640401,3,FALSE,FALSE,0.0,0,openstack/nova
2043,e856ec7d2902fa0b764dd14e2db11970423c3e08,1398278803,0.0,0.0,2,1,2,2,1,0.91829583405449,false,,,,,29,4427441.5,57,,5,,,5,,,2,,,0.000382068262862965,0.286423841059603,0.286551197147224,3,FALSE,FALSE,0.0,0,openstack/nova
2044,e85d007c074b1e7ab7e48612d8c8a6dc461d9665,1300415911,0.0,0.0,10,3,2,2,2,0.779349837292085,false,,,,,1,1990567.0,1,,5,,,5,,,2,,,1.0,1.0,1.0,13,FALSE,FALSE,0.0,0,openstack/neutron
2045,e87992ade6b6f56ea7aae63b0a6b8fe433f2fc66,1351489963,0.0,0.0,0,0,1,1,1,0.0,false,,,,,5,405517.0,4,,68,,,67,,,10,,,0.0279187817258883,0.687817258883249,0.6903553299492391,0,FALSE,FALSE,0.0,0,openstack/neutron
2046,e88ff3468564f3e9a62cceba6745c8f55935a1f5,1360947971,0.0,0.0,0,0,18,7,2,0.0,false,,,,,36,160456.0,142,,26,,,25,,,22,,,0.0626702997275204,0.46049046321525894,0.5040871934604899,0,FALSE,FALSE,0.0,0,openstack/swift
2047,e896c69f6e57802f525da7fb6f5201daf23cd810,1388056047,0.0,0.0,0,8,7,2,1,0.9795697645470609,false,,,,,49,174765.85714285698,163,,3,,,3,,,1,,,0.00183823529411765,0.48621323529411803,0.48621323529411803,8,FALSE,FALSE,0.0,0,openstack/glance
2048,e8c86fc82df85a87ee7ddec0db633567924a4369,1386240620,0.0,1.0,0,3,1,1,1,0.0,false,,,,,9,4230540.0,7,,1534,,,1347,,,686,,,0.101208014142605,0.3083382439599289,0.360636417206836,3,FALSE,TRUE,0.0,0,openstack/nova
2049,e8e6bffc95ca39b2a923c939014f2bb01c4159e6,1371859969,0.0,0.0,0,16,2,1,1,0.811278124459133,false,,,,,19,106550.0,41,,229,,,218,,,200,,,0.424050632911392,0.29324894514767896,0.605485232067511,16,FALSE,FALSE,0.0,0,openstack/swift
2050,e909cfd67eceea396c63acd7563bed1f5f9979f4,1374133354,0.0,0.0,0,9,1,1,1,0.0,false,,,,,1,1296869.0,1,,221,,,194,,,14,,,0.0205479452054795,0.42739726027397296,0.431506849315068,9,FALSE,FALSE,0.0,0,openstack/cinder
